Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
1861.260600000001,13.476665726806727,1861.260600000001,13.480441474696827,1861.260600000001,13.385084986696965,1861.260600000001,13.481574598149018,1861.260600000001,13.639703126220379,1861.260600000001,13.483630400123793
1883.958900000001,13.10910596960399,1883.958900000001,13.110317462565913,1883.958900000001,13.015905908513725,1883.958900000001,13.111452954756718,1883.958900000001,13.26862273609419,1883.958900000001,13.110897426869291
1906.657200000001,12.742386233687213,1906.657200000001,12.742854714397335,1906.657200000001,12.648713880562557,1906.657200000001,12.74399168198938,1906.657200000001,12.90089223801137,1906.657200000001,12.742688003804089
1929.355500000001,12.37777760720757,1929.355500000001,12.378032312515714,1929.355500000001,12.283966231242301,1929.355500000001,12.37917040278485,1929.355500000001,12.535999071710524,1929.355500000001,12.377651925727609
1952.053800000001,12.0156280989055,1952.053800000001,12.015822049126871,1952.053800000001,11.921774073167825,1952.053800000001,12.016961127860652,1952.053800000001,12.173774640796951,1952.053800000001,12.015381296149759
1974.752100000001,11.656018089985114,1974.752100000001,11.656195450767841,1974.752100000001,11.56214925528317,1974.752100000001,11.657335464890899,1974.752100000001,11.814150122205593,1974.752100000001,11.655738496890786
1997.450400000001,11.298950921550041,1997.450400000001,11.299124426966765,1997.450400000001,11.205075332588565,1997.450400000001,11.30026535210468,1997.450400000001,11.457085802962895,1997.450400000001,11.298663994100735
2020.148700000001,10.944408002372006,2020.148700000001,10.944581316466724,2020.148700000001,10.85052800468137,2020.148700000001,10.94572313812609,2020.148700000001,11.102550671900223,2020.148700000001,10.944121061033936
2042.8470000000011,10.592364710709194,2042.8470000000011,10.592538880750078,2042.8470000000011,10.498481002520492,2042.8470000000011,10.593681587823095,2042.8470000000011,10.75051652523337,2042.8470000000011,10.592079844797299
2065.545300000001,10.242794976348794,2065.545300000001,10.24297029474768,2065.545300000001,10.14890778039506,2065.545300000001,10.24411387732921,2065.545300000001,10.40095626027728,2065.545300000001,10.242512766383484
2088.243600000001,9.895672596723767,2088.243600000001,9.8958491382326,2088.243600000001,9.801781998287472,2088.243600000001,9.896993586899884,2088.243600000001,10.053843377510317,2088.243600000001,9.895393188253552
2110.941900000001,9.550971611023446,2110.941900000001,9.55114938773034,2110.941900000001,9.457077655466133,2110.941900000001,9.552294693307838,2110.941900000001,9.709151831356436,2110.941900000001,9.55069502442102
2133.640200000001,9.208666402692597,2133.640200000001,9.20884540874387,2133.640200000001,9.114769123598156,2133.640200000001,9.209991562225872,2133.640200000001,9.366855981702233,2133.640200000001,9.20839262253311
2156.338500000001,8.86873172370242,2156.338500000001,8.868911948205051,2156.338500000001,8.774831151001578,2156.338500000001,8.8700589407298,2156.338500000001,9.02693057460581,2156.338500000001,8.868460724547258
2179.036800000001,8.531142696377238,2179.036800000001,8.531324127120072,2179.036800000001,8.437238858696208,2179.036800000001,8.532471949959477,2179.036800000001,8.689350731554562,2179.036800000001,8.530874450208454
2201.7351000000012,8.195874808867355,2201.7351000000012,8.196057433392486,2201.7351000000012,8.101967734209792,2201.7351000000012,8.197206077947493,2201.7351000000012,8.354091941311045,2201.7351000000012,8.195609287227315
2224.4334000000013,7.862903908907323,2224.4334000000013,7.863087714816679,2224.4334000000013,7.768993624854982,2224.4334000000013,7.864237172613945,2224.4334000000013,8.021130052625036,2224.4334000000013,7.862641083510298
2247.1317000000013,7.532206197194194,2247.1317000000013,7.532391172235581,2247.1317000000013,7.438292730968899,2247.1317000000013,7.533541434925136,2247.1317000000013,7.690441267310072,2247.1317000000013,7.531946040097321
2269.8300000000013,7.20375822076879,2269.8300000000013,7.203944352858325,2269.8300000000013,7.109841599254207,2269.8300000000013,7.20509541221097,2269.8300000000013,7.362002133538159,2269.8300000000013,7.203500704415817
2292.5283000000013,6.877536866506333,2292.5283000000013,6.877724143732752,2292.5283000000013,6.783617116258039,2292.5283000000013,6.878875991637718,2292.5283000000013,7.035789539305489,2292.5283000000013,6.877281963734932
2315.2266000000013,6.55351935474528,2315.2266000000013,6.55370776536832,2315.2266000000013,6.459596501997229,2315.2266000000013,6.554860393831295,2315.2266000000013,6.7117807060546095,2315.2266000000013,6.553267038783729
